date,price,open,high,low,vol.,change %,vol,perc_chg
05-02-2020,"1,340.41","1,340.85","1,350.12","1,338.19",,0.03%,,
06-02-2020,"1,368.79","1,344.97","1,369.67","1,344.08",,2.12%,,
07-02-2020,"1,354.89","1,367.07","1,367.07","1,350.52",,-1.02%,,
10-02-2020,"1,347.83","1,352.81","1,352.81","1,337.01",,-0.52%,,
11-02-2020,"1,364.16","1,348.10","1,368.03","1,348.10",,1.21%,,
12-02-2020,"1,382.17","1,364.37","1,383.30","1,363.08",,1.32%,,
13-02-2020,"1,377.65","1,384.54","1,390.54","1,375.47",,-0.33%,,
14-02-2020,"1,380.97","1,377.14","1,387.58","1,375.22",,0.24%,,
17-02-2020,"1,381.44","1,380.95","1,385.54","1,376.11",,0.03%,,
18-02-2020,"1,360.79","1,381.00","1,381.00","1,356.78",,-1.49%,,
19-02-2020,"1,370.95","1,360.87","1,371.26","1,358.00",,0.75%,,
20-02-2020,"1,358.81","1,371.24","1,374.16","1,352.19",,-0.89%,,
21-02-2020,"1,338.02","1,355.99","1,356.01","1,336.08",,-1.53%,,
24-02-2020,"1,301.07","1,333.35","1,333.35","1,296.79",,-2.76%,,
25-02-2020,"1,310.89","1,302.25","1,317.37","1,300.55",,0.75%,,
26-02-2020,"1,302.52","1,309.85","1,309.85","1,292.75",,-0.64%,,
27-02-2020,"1,295.64","1,303.92","1,305.54","1,292.12",,-0.53%,,
28-02-2020,"1,276.26","1,295.94","1,295.94","1,266.53",,-1.50%,,
02-03-2020,"1,291.04","1,280.74","1,293.45","1,273.24",,1.16%,,
03-03-2020,"1,294.08","1,295.53","1,310.11","1,290.61",,0.24%,,
04-03-2020,"1,308.35","1,297.24","1,310.37","1,294.09",,1.10%,,
05-03-2020,"1,325.33","1,310.31","1,328.68","1,308.14",,1.30%,,
06-03-2020,"1,290.04","1,321.30","1,321.72","1,285.92",,-2.66%,,
09-03-2020,"1,232.45","1,287.04","1,287.04","1,229.77",,-4.46%,,
10-03-2020,"1,256.58","1,232.77","1,259.05","1,229.59",,1.96%,,
11-03-2020,"1,232.24","1,258.89","1,258.95","1,228.59",,-1.94%,,
12-03-2020,"1,175.82","1,231.68","1,231.68","1,172.06",,-4.58%,,
13-03-2020,"1,176.47","1,173.74","1,182.69","1,110.42",,0.06%,,
16-03-2020,"1,116.01","1,179.07","1,182.19","1,110.33",,-5.14%,,
17-03-2020,"1,117.44","1,109.98","1,123.30","1,094.53",,0.13%,,
18-03-2020,"1,073.28","1,118.55","1,124.75","1,058.08",,-3.95%,,
19-03-2020,"1,039.49","1,071.77","1,076.32","1,017.85",,-3.15%,,
20-03-2020,"1,096.83","1,044.64","1,097.76","1,044.64",,5.52%,,
23-03-2020,"1,052.28","1,093.57","1,093.57","1,048.14",,-4.06%,,
24-03-2020,"1,099.78","1,049.25","1,099.78","1,049.25",,4.51%,,
25-03-2020,"1,149.89","1,116.52","1,150.69","1,116.52",,4.56%,,
26-03-2020,"1,151.57","1,153.48","1,160.53","1,143.92",,0.15%,,
27-03-2020,"1,164.99","1,164.02","1,181.00","1,161.87",,1.17%,,
30-03-2020,"1,140.59","1,155.29","1,155.29","1,131.46",,-2.09%,,
31-03-2020,"1,159.07","1,143.44","1,160.57","1,143.44",,1.62%,,
01-04-2020,"1,145.02","1,164.17","1,166.24","1,141.89",,-1.21%,,
02-04-2020,"1,147.79","1,136.77","1,148.24","1,127.53",,0.24%,,
03-04-2020,"1,146.84","1,150.95","1,152.75","1,142.47",,-0.08%,,
06-04-2020,"1,164.39","1,143.85","1,166.48","1,143.85",,1.53%,,
07-04-2020,"1,199.14","1,178.45","1,199.17","1,178.45",,2.98%,,
08-04-2020,"1,191.26","1,200.02","1,200.02","1,189.04",,-0.66%,,
09-04-2020,"1,195.80","1,188.94","1,197.74","1,188.82",,0.38%,,
10-04-2020,"1,198.60","1,197.68","1,198.79","1,194.90",,0.23%,,
13-04-2020,"1,193.03","1,198.25","1,198.25","1,192.72",,-0.46%,,
14-04-2020,"1,208.96","1,197.78","1,211.76","1,197.20",,1.34%,,
15-04-2020,"1,210.10","1,216.43","1,220.61","1,209.15",,0.09%,,
16-04-2020,"1,212.28","1,212.10","1,213.39","1,206.41",,0.18%,,
17-04-2020,"1,243.86","1,218.61","1,252.92","1,218.61",,2.61%,,
20-04-2020,"1,234.01","1,241.27","1,241.64","1,232.02",,-0.79%,,
21-04-2020,"1,213.49","1,233.26","1,233.26","1,206.80",,-1.66%,,
22-04-2020,"1,213.68","1,206.29","1,214.25","1,195.30",,0.02%,,
23-04-2020,"1,220.31","1,217.48","1,226.74","1,214.71",,0.55%,,
24-04-2020,"1,207.30","1,214.69","1,214.69","1,204.79",,-1.07%,,
27-04-2020,"1,223.70","1,206.58","1,225.79","1,205.66",,1.36%,,
28-04-2020,"1,234.55","1,226.65","1,234.83","1,220.43",,0.89%,,
29-04-2020,"1,235.88","1,230.26","1,240.84","1,229.43",,0.11%,,
30-04-2020,"1,252.61","1,246.28","1,253.17","1,246.27",,1.35%,,
04-05-2020,"1,196.81","1,227.32","1,227.32","1,196.47",,-4.45%,,
05-05-2020,"1,199.57","1,194.45","1,202.72","1,194.40",,0.23%,,
06-05-2020,"1,212.85","1,204.90","1,216.28","1,203.31",,1.11%,,
07-05-2020,"1,209.82","1,212.02","1,214.01","1,207.86",,-0.25%,,
08-05-2020,"1,222.96","1,214.42","1,225.34","1,214.42",,1.09%,,
11-05-2020,"1,241.26","1,230.75","1,246.87","1,230.19",,1.50%,,
12-05-2020,"1,232.84","1,245.04","1,245.04","1,228.54",,-0.68%,,
13-05-2020,"1,228.69","1,226.63","1,232.34","1,219.50",,-0.34%,,
14-05-2020,"1,216.18","1,225.03","1,226.03","1,214.71",,-1.02%,,
15-05-2020,"1,217.35","1,220.39","1,225.23","1,214.42",,0.10%,,
18-05-2020,"1,221.52","1,220.21","1,225.50","1,216.57",,0.34%,,
19-05-2020,"1,256.08","1,239.66","1,258.98","1,239.66",,2.83%,,
20-05-2020,"1,264.09","1,259.03","1,264.94","1,257.99",,0.64%,,
21-05-2020,"1,261.09","1,263.52","1,267.11","1,259.09",,-0.24%,,
22-05-2020,"1,217.04","1,254.49","1,255.13","1,215.55",,-3.49%,,
25-05-2020,"1,202.68","1,199.88","1,202.73","1,188.05",,-1.18%,,
26-05-2020,"1,218.51","1,203.03","1,221.12","1,202.50",,1.32%,,
27-05-2020,"1,221.90","1,224.87","1,228.35","1,216.29",,0.28%,,
28-05-2020,"1,214.94","1,220.11","1,225.49","1,206.05",,-0.57%,,
29-05-2020,"1,208.42","1,212.55","1,212.55","1,200.16",,-0.54%,,
01-06-2020,"1,245.51","1,220.39","1,247.40","1,220.39",,3.07%,,
02-06-2020,"1,254.58","1,247.20","1,255.97","1,246.41",,0.73%,,
03-06-2020,"1,288.51","1,266.13","1,289.54","1,266.13",,2.70%,,
04-06-2020,"1,301.47","1,296.54","1,311.90","1,294.72",,1.01%,,
05-06-2020,"1,312.52","1,299.80","1,313.71","1,297.32",,0.85%,,
08-06-2020,"1,321.56","1,322.00","1,326.14","1,316.76",,0.69%,,
09-06-2020,"1,327.27","1,322.25","1,332.19","1,319.91",,0.43%,,
10-06-2020,"1,340.62","1,328.73","1,341.82","1,327.24",,1.01%,,
11-06-2020,"1,331.10","1,345.80","1,350.96","1,328.37",,-0.71%,,
12-06-2020,"1,305.86","1,309.31","1,310.00","1,291.89",,-1.90%,,
15-06-2020,"1,281.12","1,306.39","1,306.39","1,279.13",,-1.89%,,
16-06-2020,"1,311.91","1,284.01","1,316.49","1,284.01",,2.40%,,
17-06-2020,"1,320.27","1,317.94","1,322.04","1,310.31",,0.64%,,
18-06-2020,"1,326.87","1,323.49","1,327.25","1,313.30",,0.50%,,
19-06-2020,"1,332.32","1,325.66","1,335.77","1,321.15",,0.41%,,
22-06-2020,"1,330.47","1,327.65","1,334.17","1,326.98",,-0.14%,,
23-06-2020,"1,348.63","1,331.51","1,348.63","1,324.82",,1.36%,,
24-06-2020,"1,363.60","1,359.62","1,373.04","1,359.22",,1.11%,,
25-06-2020,"1,354.98","1,358.80","1,358.80","1,353.82",,-0.63%,,
26-06-2020,"1,348.69","1,354.00","1,355.98","1,347.71",,-0.46%,,
29-06-2020,"1,331.30","1,339.94","1,340.31","1,325.50",,-1.29%,,
30-06-2020,"1,338.11","1,330.50","1,344.80","1,330.50",,0.51%,,
01-07-2020,"1,340.63","1,339.59","1,344.18","1,339.40",,0.19%,,
02-07-2020,"1,364.24","1,340.92","1,364.62","1,340.39",,1.76%,,
03-07-2020,"1,390.18","1,376.10","1,393.53","1,375.10",,1.90%,,
06-07-2020,"1,414.09","1,390.37","1,417.16","1,390.37",,1.72%,,
07-07-2020,"1,420.91","1,434.40","1,445.28","1,419.47",,0.48%,,
08-07-2020,"1,434.31","1,416.03","1,436.12","1,414.61",,0.94%,,
09-07-2020,"1,472.01","1,461.24","1,475.56","1,461.20",,2.63%,,
10-07-2020,"1,463.62","1,478.52","1,480.68","1,458.61",,-0.57%,,
13-07-2020,"1,464.21","1,461.14","1,476.75","1,461.14",,0.04%,,
14-07-2020,"1,441.13","1,451.90","1,451.90","1,430.20",,-1.58%,,
15-07-2020,"1,446.33","1,437.94","1,456.53","1,437.94",,0.36%,,
16-07-2020,"1,419.66","1,448.51","1,448.72","1,418.29",,-1.84%,,
17-07-2020,"1,422.61","1,411.09","1,429.83","1,411.09",,0.21%,,
20-07-2020,"1,426.62","1,428.21","1,431.92","1,416.34",,0.28%,,
21-07-2020,"1,476.79","1,438.39","1,476.99","1,438.39",,3.52%,,
22-07-2020,"1,459.68","1,480.71","1,482.74","1,458.83",,-1.16%,,
23-07-2020,"1,459.33","1,451.27","1,461.17","1,446.66",,-0.02%,,
24-07-2020,"1,435.47","1,455.10","1,460.24","1,432.56",,-1.63%,,
27-07-2020,"1,450.73","1,433.45","1,463.80","1,433.45",,1.06%,,
28-07-2020,"1,477.98","1,456.28","1,498.03","1,456.28",,1.88%,,
29-07-2020,"1,472.09","1,474.59","1,478.86","1,463.75",,-0.40%,,
30-07-2020,"1,475.52","1,477.36","1,488.73","1,473.19",,0.23%,,
31-07-2020,"1,468.05","1,476.59","1,485.95","1,467.48",,-0.51%,,
03-08-2020,"1,463.89","1,467.42","1,470.55","1,458.48",,-0.28%,,
04-08-2020,"1,498.08","1,474.94","1,501.85","1,474.94",,2.34%,,
05-08-2020,"1,512.96","1,503.76","1,514.51","1,501.40",,0.99%,,
06-08-2020,"1,523.41","1,518.83","1,533.09","1,511.20",,0.69%,,
07-08-2020,"1,505.67","1,523.22","1,524.62","1,483.72",,-1.16%,,
10-08-2020,"1,480.49","1,487.04","1,489.47","1,478.09",,-1.67%,,
11-08-2020,"1,485.30","1,476.54","1,496.61","1,474.18",,0.32%,,
12-08-2020,"1,486.95","1,485.36","1,488.11","1,468.84",,0.11%,,
13-08-2020,"1,496.12","1,498.67","1,510.76","1,494.39",,0.62%,,
14-08-2020,"1,490.81","1,492.36","1,497.50","1,481.19",,-0.35%,,
17-08-2020,"1,495.45","1,487.94","1,502.48","1,486.94",,0.31%,,
18-08-2020,"1,508.53","1,506.32","1,513.33","1,504.95",,0.87%,,
19-08-2020,"1,506.32","1,515.37","1,516.78","1,503.61",,-0.15%,,
20-08-2020,"1,483.82","1,504.64","1,504.93","1,475.48",,-1.49%,,
21-08-2020,"1,501.10","1,483.87","1,507.34","1,483.87",,1.16%,,
24-08-2020,"1,533.92","1,508.12","1,534.08","1,505.93",,2.19%,,
25-08-2020,"1,545.35","1,545.67","1,550.30","1,540.26",,0.75%,,
26-08-2020,"1,567.43","1,559.34","1,568.08","1,557.66",,1.43%,,
27-08-2020,"1,576.13","1,576.15","1,581.70","1,572.10",,0.56%,,
28-08-2020,"1,561.15","1,568.15","1,574.11","1,560.04",,-0.95%,,
31-08-2020,"1,548.31","1,567.96","1,581.68","1,547.89",,-0.82%,,
01-09-2020,"1,556.32","1,544.73","1,559.70","1,543.83",,0.52%,,
02-09-2020,"1,573.38","1,571.21","1,585.68","1,568.43",,1.10%,,
03-09-2020,"1,569.19","1,571.94","1,583.17","1,566.94",,-0.27%,,
04-09-2020,"1,534.28","1,550.08","1,550.08","1,524.69",,-2.22%,,
07-09-2020,"1,526.84","1,534.16","1,542.21","1,524.71",,-0.48%,,
08-09-2020,"1,532.08","1,527.35","1,539.02","1,521.06",,0.34%,,
09-09-2020,"1,505.69","1,513.77","1,513.83","1,498.57",,-1.72%,,
10-09-2020,"1,515.49","1,512.12","1,526.30","1,512.12",,0.65%,,
11-09-2020,"1,515.16","1,505.93","1,517.87","1,503.35",,-0.02%,,
14-09-2020,"1,534.46","1,522.43","1,539.12","1,521.77",,1.27%,,
15-09-2020,"1,547.75","1,540.88","1,550.66","1,540.61",,0.87%,,
16-09-2020,"1,560.29","1,551.93","1,562.06","1,550.46",,0.81%,,
17-09-2020,"1,539.91","1,559.64","1,559.64","1,534.75",,-1.31%,,
18-09-2020,"1,541.18","1,537.22","1,542.55","1,529.36",,0.08%,,
21-09-2020,"1,523.53","1,536.59","1,546.46","1,522.57",,-1.15%,,
22-09-2020,"1,513.45","1,524.51","1,526.26","1,510.57",,-0.66%,,
23-09-2020,"1,517.16","1,514.83","1,519.24","1,507.60",,0.25%,,
24-09-2020,"1,484.94","1,510.20","1,510.20","1,483.92",,-2.12%,,
25-09-2020,"1,479.46","1,481.88","1,490.22","1,478.20",,-0.37%,,
28-09-2020,"1,494.52","1,483.30","1,495.81","1,482.61",,1.02%,,
29-09-2020,"1,499.11","1,502.25","1,510.45","1,498.64",,0.31%,,
30-09-2020,"1,504.72","1,498.15","1,515.16","1,497.75",,0.37%,,
01-10-2020,"1,527.28","1,526.06","1,527.69","1,526.05",,1.50%,,
02-10-2020,"1,524.23","1,524.66","1,524.67","1,522.80",,-0.20%,,
05-10-2020,"1,533.90","1,518.28","1,541.04","1,517.97",,0.63%,,
06-10-2020,"1,546.36","1,536.16","1,547.17","1,536.16",,0.81%,,
07-10-2020,"1,565.55","1,549.37","1,566.39","1,546.65",,1.24%,,
08-10-2020,"1,577.28","1,572.03","1,577.84","1,570.50",,0.75%,,
09-10-2020,"1,585.01","1,582.03","1,590.15","1,581.91",,0.49%,,
12-10-2020,"1,607.73","1,587.80","1,609.90","1,585.15",,1.43%,,
13-10-2020,"1,619.68","1,619.14","1,620.51","1,614.88",,0.74%,,
14-10-2020,"1,622.93","1,617.91","1,624.72","1,615.64",,0.20%,,
15-10-2020,"1,591.48","1,615.17","1,615.27","1,590.14",,-1.94%,,
16-10-2020,"1,591.65","1,588.86","1,598.83","1,586.18",,0.01%,,
19-10-2020,"1,609.45","1,601.44","1,616.04","1,601.37",,1.12%,,
20-10-2020,"1,606.26","1,605.61","1,611.07","1,600.16",,-0.20%,,
21-10-2020,"1,622.85","1,614.30","1,629.10","1,614.30",,1.03%,,
22-10-2020,"1,619.78","1,620.69","1,621.76","1,606.94",,-0.19%,,
23-10-2020,"1,615.92","1,615.19","1,618.26","1,609.66",,-0.24%,,
26-10-2020,"1,616.94","1,618.85","1,621.60","1,616.84",,0.06%,,
27-10-2020,"1,615.37","1,611.88","1,618.88","1,607.14",,-0.10%,,
28-10-2020,"1,629.84","1,625.95","1,634.62","1,622.76",,0.90%,,
29-10-2020,"1,614.74","1,615.55","1,621.02","1,598.06",,-0.93%,,
30-10-2020,"1,598.49","1,622.90","1,622.90","1,595.48",,-1.01%,,
02-11-2020,"1,602.80","1,587.90","1,603.32","1,586.15",,0.27%,,
03-11-2020,"1,626.27","1,610.10","1,628.81","1,610.10",,1.46%,,
04-11-2020,"1,608.94","1,602.70","1,615.12","1,592.32",,-1.07%,,
05-11-2020,"1,669.95","1,631.46","1,670.15","1,631.46",,3.79%,,
06-11-2020,"1,664.45","1,665.83","1,671.61","1,656.32",,-0.33%,,
09-11-2020,"1,695.31","1,678.24","1,701.75","1,678.24",,1.85%,,
10-11-2020,"1,664.83","1,678.23","1,679.98","1,655.44",,-1.80%,,
11-11-2020,"1,624.07","1,637.08","1,640.58","1,623.18",,-2.45%,,
12-11-2020,"1,635.20","1,626.24","1,645.71","1,624.86",,0.69%,,
13-11-2020,"1,658.79","1,637.87","1,658.82","1,636.98",,1.44%,,
16-11-2020,"1,686.99","1,662.76","1,687.56","1,662.76",,1.70%,,
17-11-2020,"1,674.49","1,682.49","1,692.88","1,672.02",,-0.74%,,
18-11-2020,"1,682.27","1,672.04","1,682.34","1,668.96",,0.46%,,
19-11-2020,"1,663.27","1,676.90","1,678.32","1,662.50",,-1.13%,,
20-11-2020,"1,677.05","1,667.95","1,679.80","1,666.84",,0.83%,,
23-11-2020,"1,704.89","1,691.05","1,711.49","1,691.05",,1.66%,,
24-11-2020,"1,704.19","1,704.00","1,711.28","1,700.22",,-0.04%,,
25-11-2020,"1,705.20","1,716.11","1,727.13","1,703.58",,0.06%,,
26-11-2020,"1,717.41","1,699.93","1,717.89","1,698.60",,0.72%,,
27-11-2020,"1,719.79","1,717.18","1,725.20","1,714.43",,0.14%,,
30-11-2020,"1,688.19","1,721.47","1,722.98","1,687.67",,-1.84%,,
01-12-2020,"1,692.06","1,670.03","1,695.01","1,670.03",,0.23%,,
02-12-2020,"1,697.12","1,691.51","1,704.23","1,689.34",,0.30%,,
03-12-2020,"1,706.25","1,697.52","1,706.71","1,695.95",,0.54%,,
04-12-2020,"1,730.23","1,712.32","1,731.97","1,712.32",,1.41%,,
07-12-2020,"1,730.56","1,730.18","1,738.72","1,719.76",,0.02%,,
08-12-2020,"1,726.48","1,729.46","1,733.49","1,721.58",,-0.24%,,
09-12-2020,"1,742.38","1,731.90","1,746.71","1,731.90",,0.92%,,
10-12-2020,"1,723.60","1,735.02","1,735.02","1,721.59",,-1.08%,,
11-12-2020,"1,734.77","1,728.60","1,739.50","1,728.60",,0.65%,,
14-12-2020,"1,721.60","1,731.50","1,734.75","1,720.44",,-0.76%,,
15-12-2020,"1,700.64","1,711.11","1,712.64","1,697.17",,-1.22%,,
16-12-2020,"1,718.61","1,706.83","1,719.35","1,705.53",,1.06%,,
17-12-2020,"1,733.86","1,728.24","1,734.76","1,723.92",,0.89%,,
18-12-2020,"1,732.39","1,739.00","1,739.36","1,727.75",,-0.08%,,
21-12-2020,"1,722.96","1,729.39","1,734.83","1,720.91",,-0.54%,,
22-12-2020,"1,715.95","1,724.90","1,726.90","1,710.04",,-0.41%,,
23-12-2020,"1,721.05","1,709.71","1,721.23","1,707.18",,0.30%,,
24-12-2020,"1,732.25","1,723.42","1,733.85","1,722.25",,0.65%,,
25-12-2020,"1,702.79","1,704.19","1,704.62","1,701.83",,-1.70%,,
28-12-2020,"1,696.30","1,705.93","1,708.66","1,695.54",,-0.38%,,
29-12-2020,"1,703.84","1,692.76","1,706.00","1,689.91",,0.44%,,
30-12-2020,"1,758.87","1,724.43","1,759.00","1,722.28",,3.23%,,
31-12-2020,"1,777.87","1,771.32","1,781.30","1,771.13",,1.08%,,
01-01-2021,"1,773.10","1,772.44","1,773.49","1,772.40",,-0.27%,,
04-01-2021,"1,798.04","1,773.20","1,802.97","1,769.94",,1.41%,,
05-01-2021,"1,807.49","1,790.99","1,807.76","1,783.61",,0.53%,,
06-01-2021,"1,829.47","1,829.20","1,839.54","1,823.46",,1.22%,,
07-01-2021,"1,808.52","1,809.47","1,819.22","1,807.20",,-1.15%,,
08-01-2021,"1,851.66","1,812.41","1,852.62","1,812.41",,2.39%,,
11-01-2021,"1,882.37","1,871.36","1,903.38","1,871.36",,1.66%,,
12-01-2021,"1,878.25","1,869.74","1,878.79","1,857.01",,-0.22%,,
13-01-2021,"1,884.67","1,877.63","1,890.36","1,875.58",,0.34%,,
14-01-2021,"1,904.84","1,893.29","1,904.99","1,885.84",,1.07%,,
15-01-2021,"1,911.39","1,912.20","1,927.07","1,905.20",,0.34%,,
18-01-2021,"1,904.83","1,902.70","1,912.13","1,892.37",,-0.34%,,
19-01-2021,"1,939.91","1,905.85","1,950.89","1,904.08",,1.84%,,
20-01-2021,"1,982.25","1,961.04","1,982.49","1,957.84",,2.18%,,
21-01-2021,"2,017.93","2,002.83","2,023.86","1,997.59",,1.80%,,
22-01-2021,"1,995.11","2,015.63","2,018.13","1,994.61",,-1.13%,,
25-01-2021,"2,033.28","1,995.11","2,035.96","1,992.19",,1.91%,,
26-01-2021,"1,990.06","2,039.00","2,039.68","1,985.56",,-2.13%,,
27-01-2021,"1,974.66","1,993.76","2,004.16","1,974.45",,-0.77%,,
28-01-2021,"1,921.86","1,952.85","1,956.43","1,919.71",,-2.67%,,
29-01-2021,"1,906.67","1,928.15","1,953.54","1,905.36",,-0.79%,,
01-02-2021,"1,939.64","1,894.96","1,942.50","1,890.99",,1.73%,,
02-02-2021,"1,983.43","1,955.82","2,000.34","1,955.82",,2.26%,,
03-02-2021,"1,989.86","1,982.53","1,992.67","1,979.78",,0.32%,,
04-02-2021,"1,987.08","2,002.64","2,002.64","1,970.91",,-0.14%,,
05-02-2021,"1,999.44","1,993.17","2,014.19","1,991.74",,0.62%,,
08-02-2021,"2,003.01","2,003.11","2,016.36","1,998.74",,0.18%,,
09-02-2021,"2,007.25","2,005.09","2,013.01","2,004.03",,0.21%,,
10-02-2021,"2,041.25","2,022.72","2,043.34","2,018.35",,1.69%,,
11-02-2021,"2,051.64","2,045.06","2,051.66","2,038.38",,0.51%,,
12-02-2021,"2,053.69","2,054.27","2,055.33","2,052.73",,0.10%,,
15-02-2021,"2,064.78","2,055.55","2,066.99","2,055.55",,0.54%,,
16-02-2021,"2,067.05","2,065.71","2,079.28","2,061.36",,0.11%,,
17-02-2021,"2,091.31","2,070.70","2,092.70","2,064.74",,1.17%,,
18-02-2021,"2,064.35","2,089.41","2,091.98","2,062.95",,-1.29%,,
19-02-2021,"2,051.70","2,054.20","2,056.08","2,027.86",,-0.61%,,
22-02-2021,"2,028.80","2,060.78","2,079.00","2,028.02",,-1.12%,,
23-02-2021,"2,008.64","2,009.07","2,023.38","1,988.48",,-0.99%,,
24-02-2021,"1,970.15","2,006.40","2,013.83","1,963.18",,-1.92%,,
25-02-2021,"1,992.63","1,966.83","2,001.15","1,966.83",,1.14%,,
26-02-2021,"1,901.84","1,966.31","1,966.31","1,901.83",,-4.56%,,
01-03-2021,"1,925.52","1,897.89","1,926.79","1,897.89",,1.25%,,
02-03-2021,"1,940.63","1,947.87","1,972.22","1,933.99",,0.78%,,
03-03-2021,"1,968.79","1,927.22","1,969.60","1,922.69",,1.45%,,
04-03-2021,"1,917.75","1,960.67","1,960.67","1,914.70",,-2.59%,,
05-03-2021,"1,890.81","1,900.23","1,907.18","1,869.73",,-1.40%,,
08-03-2021,"1,856.72","1,893.45","1,903.03","1,855.81",,-1.80%,,
09-03-2021,"1,835.52","1,830.59","1,844.33","1,803.49",,-1.14%,,
10-03-2021,"1,870.93","1,866.92","1,888.49","1,864.06",,1.93%,,
11-03-2021,"1,899.51","1,862.64","1,899.73","1,862.64",,1.53%,,
12-03-2021,"1,897.03","1,917.77","1,933.81","1,896.18",,-0.13%,,
15-03-2021,"1,876.12","1,887.12","1,896.89","1,867.48",,-1.10%,,
16-03-2021,"1,884.61","1,875.71","1,886.73","1,874.23",,0.45%,,
17-03-2021,"1,871.65","1,881.48","1,882.46","1,864.61",,-0.69%,,
18-03-2021,"1,888.58","1,878.98","1,904.57","1,878.98",,0.90%,,
19-03-2021,"1,861.53","1,880.39","1,880.39","1,851.74",,-1.43%,,
22-03-2021,"1,869.08","1,866.77","1,875.39","1,858.05",,0.41%,,
23-03-2021,"1,853.23","1,870.19","1,879.12","1,851.06",,-0.85%,,
24-03-2021,"1,824.80","1,848.45","1,848.45","1,820.26",,-1.53%,,
25-03-2021,"1,798.48","1,804.64","1,809.55","1,783.89",,-1.44%,,
26-03-2021,"1,814.05","1,789.06","1,819.80","1,787.93",,0.87%,,
29-03-2021,"1,816.37","1,819.26","1,822.93","1,808.55",,0.13%,,
30-03-2021,"1,826.53","1,818.32","1,830.50","1,814.87",,0.56%,,
31-03-2021,"1,818.64","1,830.46","1,836.76","1,817.41",,-0.43%,,
01-04-2021,"1,854.98","1,820.81","1,856.06","1,820.81",,2.00%,,
02-04-2021,"1,864.61","1,861.44","1,865.13","1,861.44",,0.52%,,
05-04-2021,"1,865.24","1,865.89","1,866.84","1,862.64",,0.03%,,
06-04-2021,"1,872.96","1,866.89","1,875.04","1,866.89",,0.41%,,
07-04-2021,"1,868.17","1,884.48","1,892.41","1,865.56",,-0.26%,,
08-04-2021,"1,862.03","1,857.40","1,865.79","1,846.10",,-0.33%,,
09-04-2021,"1,853.88","1,868.03","1,872.40","1,849.93",,-0.44%,,
12-04-2021,"1,828.02","1,845.84","1,848.21","1,822.42",,-1.39%,,
13-04-2021,"1,844.53","1,844.52","1,861.84","1,840.61",,0.90%,,
14-04-2021,"1,863.51","1,846.26","1,864.53","1,844.00",,1.03%,,
15-04-2021,"1,863.18","1,859.69","1,864.00","1,846.69",,-0.02%,,
16-04-2021,"1,863.94","1,860.59","1,866.68","1,850.32",,0.04%,,
19-04-2021,"1,861.56","1,864.38","1,873.74","1,853.80",,-0.13%,,
20-04-2021,"1,859.90","1,858.35","1,865.28","1,849.93",,-0.09%,,
21-04-2021,"1,826.17","1,852.05","1,852.05","1,826.07",,-1.81%,,
22-04-2021,"1,838.73","1,832.00","1,844.08","1,831.88",,0.69%,,
23-04-2021,"1,858.76","1,838.84","1,859.23","1,835.75",,1.09%,,
26-04-2021,"1,874.01","1,866.12","1,878.02","1,864.64",,0.82%,,
27-04-2021,"1,875.60","1,876.21","1,878.38","1,868.64",,0.08%,,
28-04-2021,"1,871.20","1,877.47","1,877.47","1,867.08",,-0.23%,,
29-04-2021,"1,882.80","1,876.75","1,892.25","1,875.55",,0.62%,,
30-04-2021,"1,852.17","1,875.92","1,876.09","1,852.17",,-1.63%,,
03-05-2021,"1,829.91","1,845.55","1,849.34","1,826.26",,-1.20%,,
04-05-2021,"1,830.79","1,829.91","1,833.82","1,823.79",,0.05%,,
05-05-2021,"1,814.67","1,825.10","1,826.65","1,812.52",,-0.88%,,
06-05-2021,"1,819.01","1,811.84","1,820.03","1,804.59",,0.24%,,
07-05-2021,"1,825.60","1,819.30","1,834.47","1,817.86",,0.36%,,
10-05-2021,"1,821.08","1,828.01","1,830.64","1,815.63",,-0.25%,,
11-05-2021,"1,769.28","1,802.76","1,802.76","1,764.73",,-2.84%,,
12-05-2021,"1,764.81","1,772.96","1,773.86","1,742.85",,-0.25%,,
13-05-2021,"1,730.04","1,753.53","1,754.48","1,729.82",,-1.97%,,
14-05-2021,"1,728.09","1,712.66","1,730.66","1,712.66",,-0.11%,,
17-05-2021,"1,740.15","1,739.22","1,745.52","1,726.34",,0.70%,,
