date,price,open,high,low,vol.,change %,vol,perc_chg
26-04-2018,498.87,498.88,501.47,496.64,,-0.03%,,
27-04-2018,504.16,499.57,505.24,499.57,,1.06%,,
30-04-2018,510.39,503.93,510.84,503.93,,1.24%,,
01-05-2018,509.54,508.72,509.54,508.4,,-0.17%,,
02-05-2018,507.44,509.83,509.9,506.43,,-0.41%,,
03-05-2018,503.01,507.25,507.39,501.39,,-0.87%,,
04-05-2018,500.12,503.04,503.13,498.37,,-0.57%,,
07-05-2018,502.31,500.58,502.63,499.68,,0.44%,,
08-05-2018,505.72,502.34,506.08,502.34,,0.68%,,
09-05-2018,505.31,505.22,506.17,503.74,,-0.08%,,
10-05-2018,508.96,505.94,510.31,505.53,,0.72%,,
11-05-2018,513.17,510.19,514.32,510.09,,0.83%,,
14-05-2018,516.53,513.24,516.8,512.96,,0.65%,,
15-05-2018,510.41,516.25,516.31,509.19,,-1.18%,,
16-05-2018,510.52,509.5,510.68,507.5,,0.02%,,
17-05-2018,507.69,511.11,513.88,507.31,,-0.55%,,
18-05-2018,507.07,507.7,509.24,506.62,,-0.12%,,
21-05-2018,507.87,506.7,510.74,506.14,,0.16%,,
22-05-2018,508.09,508.76,509.63,508.09,,0.04%,,
23-05-2018,504.71,509.27,509.91,503.87,,-0.67%,,
24-05-2018,506.52,505.31,507.11,503.93,,0.36%,,
25-05-2018,507.96,506.15,508.37,505.91,,0.28%,,
28-05-2018,510.5,508.27,511.18,508.05,,0.50%,,
29-05-2018,506.29,510.36,510.61,505.08,,-0.82%,,
30-05-2018,498.62,505.32,505.32,497.83,,-1.51%,,
31-05-2018,503.64,499.49,504.09,499.47,,1.01%,,
01-06-2018,506.71,503.3,507.22,503.15,,0.61%,,
04-06-2018,513.63,507.08,514.08,506.99,,1.37%,,
05-06-2018,515.13,514.06,515.58,512.94,,0.29%,,
06-06-2018,518.17,515.12,518.72,515.12,,0.59%,,
07-06-2018,520.39,518.81,521.57,518.81,,0.43%,,
08-06-2018,513.41,519.72,519.77,512.35,,-1.34%,,
11-06-2018,515.04,513.55,515.58,513.06,,0.32%,,
12-06-2018,515.92,514.85,516.49,513.69,,0.17%,,
13-06-2018,512.96,515.42,515.55,511.91,,-0.57%,,
14-06-2018,507.96,512.34,512.34,506.42,,-0.97%,,
15-06-2018,504.69,507.19,507.82,503.47,,-0.64%,,
18-06-2018,502.21,503.76,504.06,500.81,,-0.49%,,
19-06-2018,490.6,501.95,501.95,489.08,,-2.31%,,
20-06-2018,493.88,490.67,495.96,490.61,,0.67%,,
21-06-2018,488.21,493.68,495.82,488.12,,-1.15%,,
22-06-2018,490.14,488.25,490.93,486.03,,0.40%,,
25-06-2018,482.37,489.63,489.63,481.82,,-1.59%,,
26-06-2018,481.05,482.13,482.5,476.75,,-0.27%,,
27-06-2018,473.65,480.9,481.74,472.82,,-1.54%,,
28-06-2018,471.13,472.61,473.63,468.87,,-0.53%,,
29-06-2018,479.49,471.35,480.36,470.89,,1.77%,,
02-07-2018,476.09,479.41,479.75,474.73,,-0.71%,,
03-07-2018,473.09,476.32,477.28,467.79,,-0.63%,,
04-07-2018,471.43,473.82,475.16,470.09,,-0.35%,,
05-07-2018,469.86,471.26,472.32,466.74,,-0.33%,,
06-07-2018,472.2,469.76,473.18,466.37,,0.50%,,
09-07-2018,479.57,472.42,480.03,472.42,,1.56%,,
10-07-2018,480.23,479.72,482.82,479.72,,0.14%,,
11-07-2018,475.32,480.11,480.11,473.01,,-1.02%,,
12-07-2018,478.11,474.36,478.82,473.56,,0.59%,,
13-07-2018,480.79,478.35,481.91,478.35,,0.56%,,
16-07-2018,478.75,480.17,481.79,478.02,,-0.42%,,
17-07-2018,477.53,478.99,479.14,476.17,,-0.25%,,
18-07-2018,476.96,477.36,479.92,476.65,,-0.12%,,
19-07-2018,474.45,477.25,479.08,473.96,,-0.53%,,
20-07-2018,477.55,474.22,478.73,472.11,,0.65%,,
23-07-2018,478.09,478.32,479.04,476.79,,0.11%,,
24-07-2018,481.31,478.09,483.09,477.06,,0.67%,,
25-07-2018,485.63,481.92,486.67,481.55,,0.90%,,
26-07-2018,485.7,486.89,489.1,485.17,,0.01%,,
27-07-2018,486.34,485.2,487.86,483.75,,0.13%,,
30-07-2018,484.44,486.62,486.62,483.66,,-0.39%,,
31-07-2018,483.51,484.71,484.71,481.96,,-0.19%,,
01-08-2018,482.86,483.98,485.78,482.47,,-0.13%,,
02-08-2018,474.05,483.0,483.0,473.13,,-1.82%,,
03-08-2018,474.48,473.84,475.55,473.04,,0.09%,,
06-08-2018,475.12,475.19,478.76,474.6,,0.13%,,
07-08-2018,479.6,475.24,480.44,474.76,,0.94%,,
08-08-2018,481.36,480.16,482.84,480.16,,0.37%,,
09-08-2018,483.34,481.46,484.36,479.95,,0.41%,,
10-08-2018,479.34,482.79,482.79,478.13,,-0.83%,,
13-08-2018,470.35,478.87,478.87,469.68,,-1.88%,,
