Reporting Date,Debt/Equity,Gross Purchases(Rs Crore),Gross Sales(Rs Crore),Net Investment (Rs Crore),Net Investment US($) million,Conversion (1 USD TO INR),nan
08-Sep-08,Equity,1713.9,3450.7,-1736.8,-391.4,Rs. 44.37,
09-Sep-08,Equity,3356.4,2598.4,758,171.3,Rs. 44.26,
10-Sep-08,Equity,2023,2209.2,-186.2,-41.5,Rs. 44.89,
11-Sep-08,Equity,2611.8,3481.9,-870.1,-192.8,Rs. 45.12,
12-Sep-08,Equity,2332.9,3743.4,-1410.5,-310.4,Rs. 45.44,
15-Sep-08,Equity,2687.8,3544.3,-856.4,-187.1,Rs. 45.77,
16-Sep-08,Equity,2495.2,3124.5,-629.3,-137,Rs. 45.94,
17-Sep-08,Equity,3092.4,4333,-1240.6,-266.1,Rs. 46.63,
18-Sep-08,Equity,3762,5095.5,-1333.5,-287.8,Rs. 46.34,
19-Sep-08,Equity,7146.7,7745.4,-598.7,-128.2,Rs. 46.71,
22-Sep-08,Equity,6826.2,5658.3,1167.9,252.2,Rs. 46.32,
23-Sep-08,Equity,3245.3,3134,111.4,24.5,Rs. 45.40,
24-Sep-08,Equity,1895.8,2763.5,-867.7,-189.8,Rs. 45.72,
25-Sep-08,Equity,3505.6,3680,-174.4,-38.1,Rs. 45.83,
26-Sep-08,Equity,4214.5,4918.3,-703.8,-152.2,Rs. 46.25,
29-Sep-08,Equity,2712.2,3316.3,-604.1,-130.1,Rs. 46.43,
30-Sep-08,Equity,3394.6,3007.7,387,82.4,Rs. 46.94,
01-Oct-08,Equity,4203.1,4118.6,84.5,18,Rs. 46.94,
03-Oct-08,Equity,1969.8,2254,-284.2,-60.5,Rs. 46.96,
06-Oct-08,Equity,2785.3,3831.3,-1046,-223.1,Rs. 46.88,
07-Oct-08,Equity,1995.2,3116.6,-1121.4,-236.3,Rs. 47.46,
08-Oct-08,Equity,2797.6,3345.7,-548,-114.2,Rs. 48.01,
10-Oct-08,Equity,3016.7,3864.4,-847.7,-173.9,Rs. 48.74,
13-Oct-08,Equity,3959,6282.2,-2323.2,-476.8,Rs. 48.72,
14-Oct-08,Equity,3150.8,3992.9,-842.2,-174.9,Rs. 48.14,
15-Oct-08,Equity,3789.3,3978.4,-189.1,-39.6,Rs. 47.71,
16-Oct-08,Equity,2041.8,2882.5,-840.7,-173.6,Rs. 48.43,
17-Oct-08,Equity,2233.6,4144.9,-1911.3,-391.2,Rs. 48.86,
20-Oct-08,Equity,2234.3,3101.8,-867.6,-178.2,Rs. 48.68,
21-Oct-08,Equity,1870.2,2710.3,-840.1,-172,Rs. 48.83,
22-Oct-08,Equity,2725.6,2611.8,113.9,23.3,Rs. 48.83,
23-Oct-08,Equity,1724.6,1997.5,-272.9,-55.4,Rs. 49.29,
24-Oct-08,Equity,2162,2509.4,-347.4,-69.8,Rs. 49.79,
27-Oct-08,Equity,2284.1,3462.1,-1178,-235.8,Rs. 49.95,
29-Oct-08,Equity,1802.4,2813.3,-1010.9,-201.8,Rs. 50.09,
31-Oct-08,Equity,2685.9,3760.8,-1074.9,-216,Rs. 49.77,
03-Nov-08,Equity,4111.1,2927.9,1183.2,240.3,Rs. 49.25,
04-Nov-08,Equity,2483.3,1721.6,761.7,155.6,Rs. 48.96,
05-Nov-08,Equity,1968.3,2061.2,-93,-19.1,Rs. 48.62,
06-Nov-08,Equity,2432.3,2092.8,339.5,72,Rs. 47.18,
07-Nov-08,Equity,1522.9,1936.9,-414,-86.8,Rs. 47.67,
10-Nov-08,Equity,1282.4,1222,60.3,12.6,Rs. 47.76,
11-Nov-08,Equity,1651.7,1516.1,135.5,28.6,Rs. 47.32,
12-Nov-08,Equity,1347.4,1613.9,-266.5,-56,Rs. 47.59,
14-Nov-08,Equity,1045,1660,-615.1,-126.1,Rs. 48.79,
17-Nov-08,Equity,2152.1,2716.2,-564.1,-114.1,Rs. 49.46,
18-Nov-08,Equity,1586.5,2218.4,-631.9,-129,Rs. 48.99,
19-Nov-08,Equity,1137.6,1506.9,-369.3,-74.3,Rs. 49.68,
20-Nov-08,Equity,1884,2092.2,-208.1,-41.8,Rs. 49.74,
21-Nov-08,Equity,998.4,1654.5,-656.1,-129.9,Rs. 50.52,
24-Nov-08,Equity,1070,1584,-514.1,-102.8,Rs. 50.03,
25-Nov-08,Equity,1080,1391.4,-311.5,-62.2,Rs. 50.09,
26-Nov-08,Equity,1384.2,1382.9,1.3,0.3,Rs. 49.97,
28-Nov-08,Equity,1278.9,1714.9,-436,-87.5,Rs. 49.85,
01-Dec-08,Equity,2157.6,1738.2,419.4,84.2,Rs. 49.84,
02-Dec-08,Equity,1663.3,1509.4,153.9,30.7,Rs. 50.09,
03-Dec-08,Equity,855.9,1175.5,-319.6,-63.3,Rs. 50.52,
04-Dec-08,Equity,875.5,1362.1,-486.6,-97.5,Rs. 49.90,
05-Dec-08,Equity,1779.5,1331.2,448.3,90,Rs. 49.79,
08-Dec-08,Equity,1182.1,1130.8,51.2,10.3,Rs. 49.69,
10-Dec-08,Equity,1724.5,1264.2,460.4,93.5,Rs. 49.22,
11-Dec-08,Equity,2603.2,1614.8,988.4,201.2,Rs. 49.12,
12-Dec-08,Equity,2078.8,1745.4,333.3,68.7,Rs. 48.52,
15-Dec-08,Equity,1527,1633.4,-106.4,-21.9,Rs. 48.71,
16-Dec-08,Equity,1798.6,1559.2,239.4,49.9,Rs. 47.94,
17-Dec-08,Equity,1684.8,1657.2,27.5,5.8,Rs. 47.82,
18-Dec-08,Equity,2288.1,2396.8,-108.7,-23,Rs. 47.33,
19-Dec-08,Equity,2139.9,2194.1,-54.2,-11.5,Rs. 47.28,
22-Dec-08,Equity,2243.3,1780.4,462.9,98.3,Rs. 47.08,
23-Dec-08,Equity,943.1,1167.1,-224,-47.3,Rs. 47.39,
24-Dec-08,Equity,645.8,917.1,-271.4,-56,Rs. 48.49,
26-Dec-08,Equity,1095,1213.5,-118.5,-24.2,Rs. 48.99,
29-Dec-08,Equity,356.8,616.1,-259.3,-54.1,Rs. 47.89,
30-Dec-08,Equity,830.2,840.5,-10.3,-2.1,Rs. 48.76,
31-Dec-08,Equity,882.2,757.8,124.4,25.6,Rs. 48.50,
01-Jan-09,Equity,513.6,525.1,-11.6,-2.4,Rs. 48.45,
02-Jan-09,Equity,292,191.8,100.2,20.6,Rs. 48.73,
05-Jan-09,Equity,832,718,114,23.3,Rs. 48.89,
06-Jan-09,Equity,1698.5,1382.7,315.8,65.3,Rs. 48.37,
07-Jan-09,Equity,2389.9,1945.1,444.8,91.4,Rs. 48.68,
09-Jan-09,Equity,2409.2,3467.6,-1058.4,-217.7,Rs. 48.61,
12-Jan-09,Equity,2815.3,2993.2,-177.9,-36.4,Rs. 48.92,
13-Jan-09,Equity,1763,2404.5,-641.5,-132,Rs. 48.60,
14-Jan-09,Equity,1640,1974.4,-334.4,-68.4,Rs. 48.91,
15-Jan-09,Equity,1689.7,1614.8,74.8,15.4,Rs. 48.70,
16-Jan-09,Equity,1337.3,1816.2,-478.9,-97.6,Rs. 48.08,
19-Jan-09,Equity,835.3,1398.5,-563.2,-115.5,Rs. 48.77,
20-Jan-09,Equity,777.5,1217.2,-439.7,-90.5,Rs. 48.56,
21-Jan-09,Equity,767.3,1059.5,-292.2,-59.6,Rs. 48.99,
22-Jan-09,Equity,866.4,1628.7,-762.3,-155.2,Rs. 49.12,
23-Jan-09,Equity,1207.5,1458.8,-251.3,-51.4,Rs. 48.93,
27-Jan-09,Equity,994.5,1338.6,-344.1,-70,Rs. 49.19,
28-Jan-09,Equity,1359,1598.7,-239.7,-49.1,Rs. 48.85,
29-Jan-09,Equity,1588.8,1563.6,25.2,5.2,Rs. 48.87,
30-Jan-09,Equity,2097.2,1822.1,275.1,56.3,Rs. 48.90,
02-Feb-09,Equity,1318.8,1335.4,-16.6,-3.4,Rs. 49.02,
03-Feb-09,Equity,1334.5,1346.5,-11.9,-2.4,Rs. 49.01,
04-Feb-09,Equity,1221.3,1382.5,-161.2,-33,Rs. 48.80,
05-Feb-09,Equity,1267,1291.4,-24.4,-5,Rs. 48.65,
06-Feb-09,Equity,1291.2,1240,51.2,10.5,Rs. 48.82,
09-Feb-09,Equity,1232.3,1172,60.3,12.4,Rs. 48.73,
10-Feb-09,Equity,1293.7,1004.6,289.1,59.5,Rs. 48.60,
11-Feb-09,Equity,1695.2,1279,416.1,85.5,Rs. 48.70,
12-Feb-09,Equity,920.1,1034.3,-114.2,-23.4,Rs. 48.82,
13-Feb-09,Equity,871.7,1037.3,-165.6,-34,Rs. 48.72,
16-Feb-09,Equity,1319.2,1299.2,20,4.1,Rs. 48.72,
17-Feb-09,Equity,685.7,969.1,-283.4,-58.2,Rs. 48.72,
18-Feb-09,Equity,1132.6,1618.8,-486.2,-98.9,Rs. 49.16,
19-Feb-09,Equity,958.9,1392.6,-433.7,-87,Rs. 49.85,
20-Feb-09,Equity,941.3,1261.4,-320.2,-64.2,Rs. 49.85,
24-Feb-09,Equity,967.5,1139.8,-172.2,-34.5,Rs. 49.85,
25-Feb-09,Equity,725.2,1117.1,-391.9,-78.5,Rs. 49.89,
26-Feb-09,Equity,811.3,1264.5,-453.2,-91,Rs. 49.82,
27-Feb-09,Equity,1353.6,1592.3,-238.6,-47.3,Rs. 50.41,
02-Mar-09,Equity,1840.9,2111.2,-270.3,-53.3,Rs. 50.73,
03-Mar-09,Equity,831.5,1309.4,-477.9,-92.3,Rs. 51.75,
04-Mar-09,Equity,651.1,1297.4,-646.3,-125.1,Rs. 51.66,
05-Mar-09,Equity,936.9,1391.1,-454.2,-87.5,Rs. 51.93,
06-Mar-09,Equity,1495.2,2104.2,-608.9,-117,Rs. 52.06,
09-Mar-09,Equity,1814.7,1816.2,-1.6,-0.3,Rs. 51.51,
12-Mar-09,Equity,1028.4,1016.4,12,2.3,Rs. 51.80,
13-Mar-09,Equity,1896.9,1996.3,-99.3,-19.2,Rs. 51.70,
16-Mar-09,Equity,2105,1913.6,191.4,37,Rs. 51.67,
17-Mar-09,Equity,1369.9,1384.2,-14.3,-2.8,Rs. 51.58,
18-Mar-09,Equity,1574.3,1130,444.3,86.7,Rs. 51.25,
19-Mar-09,Equity,1807.5,1453.8,353.7,68.9,Rs. 51.35,
20-Mar-09,Equity,1429.8,1272.1,157.7,31.1,Rs. 50.77,
23-Mar-09,Equity,1277.4,1228,49.4,9.8,Rs. 50.14,
24-Mar-09,Equity,1445.9,1130.2,315.8,62.5,Rs. 50.52,
25-Mar-09,Equity,2288.3,1589.2,699.1,139,Rs. 50.31,
26-Mar-09,Equity,1831.9,1534.3,297.6,58.5,Rs. 50.83,
27-Mar-09,Equity,3544.2,2226.9,1317.3,260.6,Rs. 50.54,
30-Mar-09,Equity,1740.7,2011.4,-270.7,-53.6,Rs. 50.54,
31-Mar-09,Equity,1466.8,1931.4,-464.6,-91,Rs. 51.08,
01-Apr-09,Equity,1640.9,2172.3,-531.4,-104.3,Rs. 50.95,
02-Apr-09,Equity,1695.2,1460.4,234.8,46.1,Rs. 50.95,
06-Apr-09,Equity,2761.5,2065.3,696.3,138.4,Rs. 50.30,
08-Apr-09,Equity,2619.8,2447.5,172.3,34.5,Rs. 50.00,
09-Apr-09,Equity,3796.9,3312.8,484.1,95.8,Rs. 50.53,
13-Apr-09,Equity,2101.8,2011.2,90.6,18.1,Rs. 49.91,
15-Apr-09,Equity,2058.3,1416.4,641.8,128.8,Rs. 49.83,
16-Apr-09,Equity,4062.6,3290.3,772.2,154.8,Rs. 49.88,
17-Apr-09,Equity,3019.3,2623.4,395.8,80,Rs. 49.49,
20-Apr-09,Equity,2547.6,1758.5,789.1,158.7,Rs. 49.71,
21-Apr-09,Equity,1868.2,1535.6,332.6,66.6,Rs. 49.95,
22-Apr-09,Equity,1496.3,1559,-62.7,-12.5,Rs. 50.36,
23-Apr-09,Equity,1424.5,1422.8,1.8,0.3,Rs. 50.20,
24-Apr-09,Equity,1406,1094.4,311.6,62,Rs. 50.22,
27-Apr-09,Equity,1948.4,1434.9,513.5,99.5,Rs. 49.94,
28-Apr-09,Equity,3661.8,1822.1,1839.7,368.1,Rs. 49.98,
29-Apr-09,Equity,1544,1718,-173.9,-34.5,Rs. 50.44,
04-May-09,Equity,2869.3,2524.7,344.5,68.3,Rs. 50.22,
05-May-09,Equity,3852.8,2361.6,1491.1,295.6,Rs. 49.68,
06-May-09,Equity,2969.1,2274.1,695,140,Rs. 49.65,
07-May-09,Equity,2857.2,2168.9,688.3,139.1,Rs. 49.50,
08-May-09,Equity,1898.8,1503.6,395.2,79.9,Rs. 49.46,
11-May-09,Equity,3164.6,1924,1240.6,251.9,Rs. 49.25,
12-May-09,Equity,1684.3,1501.9,182.4,37,Rs. 49.23,
13-May-09,Equity,2542.5,2048.7,493.8,99.6,Rs. 49.59,
14-May-09,Equity,6033.1,1947.9,4085.2,828,Rs. 49.34,
15-May-09,Equity,1523.4,1869.1,-345.7,-69.4,Rs. 49.83,
18-May-09,Equity,2673,1672.8,1000.2,201.8,Rs. 49.55,
19-May-09,Equity,58,4.7,53.4,11.1,Rs. 48.17,
20-May-09,Equity,12578.9,7534.1,5044.8,1062.3,Rs. 47.49,
21-May-09,Equity,6399.5,6633.6,-234.1,-49.1,Rs. 47.71,
22-May-09,Equity,3896.4,3749.5,146.9,31,Rs. 47.40,
25-May-09,Equity,2412,3106.7,-694.7,-147.2,Rs. 47.19,
26-May-09,Equity,5092.6,2046.5,3046.2,645.1,Rs. 47.22,
27-May-09,Equity,2323.1,2405,-81.9,-17.2,Rs. 47.63,
28-May-09,Equity,4076.7,3639.8,436.9,91.7,Rs. 47.67,
29-May-09,Equity,5870.9,3741.8,2129.1,445.1,Rs. 47.83,
01-Jun-09,Equity,5979.3,5145.1,834.2,176.4,Rs. 47.29,
02-Jun-09,Equity,3798.5,3180.6,617.9,131.5,Rs. 46.99,
03-Jun-09,Equity,4067.6,3858.3,209.3,44.4,Rs. 47.14,
04-Jun-09,Equity,3423.8,3740,-316.2,-67.5,Rs. 46.84,
05-Jun-09,Equity,3626.1,2955.5,670.6,142.2,Rs. 47.16,
08-Jun-09,Equity,4550.6,3133.2,1417.4,301.1,Rs. 47.08,
09-Jun-09,Equity,2694.1,2399.2,294.9,62.2,Rs. 47.38,
10-Jun-09,Equity,3815.3,2824.6,990.7,208.2,Rs. 47.59,
11-Jun-09,Equity,3851.4,3133.8,717.6,151.8,Rs. 47.27,
12-Jun-09,Equity,3581.8,2588.7,993.2,209.4,Rs. 47.42,
15-Jun-09,Equity,2931.9,2413.2,518.7,109.4,Rs. 47.41,
16-Jun-09,Equity,2578.6,2791.9,-213.3,-44.5,Rs. 47.94,
17-Jun-09,Equity,1862.3,2574.2,-711.8,-149.1,Rs. 47.76,
18-Jun-09,Equity,2168.3,2394.8,-226.6,-47.3,Rs. 47.91,
19-Jun-09,Equity,2138.4,2654.3,-515.9,-107.3,Rs. 48.06,
22-Jun-09,Equity,1894.4,1920.5,-26.2,-5.4,Rs. 48.13,
23-Jun-09,Equity,1617.2,1814.2,-197,-40.7,Rs. 48.39,
24-Jun-09,Equity,2047.3,2705.5,-658.2,-134.6,Rs. 48.91,
25-Jun-09,Equity,1602.8,2204.1,-601.3,-123.9,Rs. 48.53,
26-Jun-09,Equity,4111.5,5149.6,-1038.1,-213.9,Rs. 48.53,
29-Jun-09,Equity,2547.7,1874.8,672.9,138.7,Rs. 48.51,
30-Jun-09,Equity,2388.1,1990.9,397.2,82.4,Rs. 48.20,
01-Jul-09,Equity,2952.1,2723.2,228.9,47.8,Rs. 47.87,
02-Jul-09,Equity,1448.6,1284.9,163.7,34,Rs. 48.09,
03-Jul-09,Equity,2302.7,1900.8,401.9,84.1,Rs. 47.79,
06-Jul-09,Equity,2149.6,1581.3,568.4,118.4,Rs. 47.99,
07-Jul-09,Equity,3189.4,3540.8,-351.4,-72.9,Rs. 48.22,
08-Jul-09,Equity,5956.7,3158.1,2798.6,576.8,Rs. 48.52,
09-Jul-09,Equity,3451,2675.5,775.5,158.5,Rs. 48.92,
10-Jul-09,Equity,2345.3,2636.9,-291.6,-59.6,Rs. 48.92,
13-Jul-09,Equity,1897.8,2520.9,-623.2,-128,Rs. 48.69,
14-Jul-09,Equity,2071.5,1881.1,190.4,38.5,Rs. 49.40,
15-Jul-09,Equity,2106.9,1654,452.9,92.7,Rs. 48.84,
16-Jul-09,Equity,2887.5,1856.5,1031,211.6,Rs. 48.72,
17-Jul-09,Equity,2618.5,2326.7,291.8,59.9,Rs. 48.74,
20-Jul-09,Equity,2846.6,2586.6,260,53.4,Rs. 48.69,
21-Jul-09,Equity,2578.8,1872.9,706,145.8,Rs. 48.43,
22-Jul-09,Equity,2547.4,2497.3,50.1,10.4,Rs. 48.27,
23-Jul-09,Equity,2936.4,2790.9,145.5,30.1,Rs. 48.37,
24-Jul-09,Equity,5307,4597.1,709.9,146.6,Rs. 48.44,
27-Jul-09,Equity,3263.9,2213.2,1050.6,217.2,Rs. 48.38,
28-Jul-09,Equity,3032.3,2586.1,446.1,92.5,Rs. 48.21,
29-Jul-09,Equity,4315.6,3577.4,738.1,153.1,Rs. 48.21,
30-Jul-09,Equity,2851.7,2712.6,139.1,28.7,Rs. 48.47,
31-Jul-09,Equity,5071.2,3887.2,1184,244.2,Rs. 48.49,
03-Aug-09,Equity,3079.8,2292.2,787.6,163.5,Rs. 48.16,
04-Aug-09,Equity,1826.5,1350.5,475.9,99.4,Rs. 47.87,
05-Aug-09,Equity,2781.4,2573.7,207.8,43.7,Rs. 47.54,
06-Aug-09,Equity,1948.9,2429.4,-480.4,-100.8,Rs. 47.67,
07-Aug-09,Equity,2580.9,2827.3,-246.5,-51.8,Rs. 47.58,
10-Aug-09,Equity,2141.8,2987.9,-846.1,-176.8,Rs. 47.86,
11-Aug-09,Equity,2972.8,3200,-227.3,-47.5,Rs. 47.81,
12-Aug-09,Equity,2894.1,2190,704.2,146.9,Rs. 47.94,
13-Aug-09,Equity,2595,2705.5,-110.5,-22.9,Rs. 48.35,
14-Aug-09,Equity,2954.8,2017.6,937.2,194.7,Rs. 48.14,
17-Aug-09,Equity,2639.9,1609.2,1030.7,213.5,Rs. 48.27,
18-Aug-09,Equity,1766.4,2740.2,-973.8,-200.1,Rs. 48.68,
19-Aug-09,Equity,1644.3,1639.8,4.6,0.9,Rs. 48.74,
20-Aug-09,Equity,2288.7,3160.8,-872.1,-178.9,Rs. 48.74,
21-Aug-09,Equity,1777.6,2079,-301.3,-61.9,Rs. 48.70,
24-Aug-09,Equity,2413.2,1867,546.1,112,Rs. 48.74,
25-Aug-09,Equity,2543.9,1695.2,848.6,175,Rs. 48.50,
26-Aug-09,Equity,2039.3,2092.9,-53.6,-11,Rs. 48.79,
27-Aug-09,Equity,2812.6,1776.7,1036,212.2,Rs. 48.83,
28-Aug-09,Equity,4109.6,2766.8,1342.8,274.1,Rs. 48.98,
31-Aug-09,Equity,2574.3,1481.5,1092.7,223.6,Rs. 48.87,
01-Sep-09,Equity,2673.9,2760.1,-86.2,-17.6,Rs. 48.88,
02-Sep-09,Equity,2596.8,2899.3,-302.5,-62.1,Rs. 48.73,
03-Sep-09,Equity,1500.3,2074.4,-574.1,-117,Rs. 49.06,
04-Sep-09,Equity,1912.2,1853.3,58.9,12.1,Rs. 48.88,
07-Sep-09,Equity,2208.3,2265.1,-56.9,-11.6,Rs. 48.89,
08-Sep-09,Equity,2952.8,1902.8,1050,215.4,Rs. 48.75,
09-Sep-09,Equity,3929.3,2754.8,1174.6,241.4,Rs. 48.65,
10-Sep-09,Equity,3101.4,2854,247.4,51,Rs. 48.47,
11-Sep-09,Equity,2998.5,2423.6,574.9,118.8,Rs. 48.37,
14-Sep-09,Equity,2660.8,2330.2,330.6,68.2,Rs. 48.51,
15-Sep-09,Equity,1863.1,1601,262.1,53.8,Rs. 48.70,
16-Sep-09,Equity,2911.2,2025.1,886.1,183.2,Rs. 48.36,
17-Sep-09,Equity,3608.9,2435,1173.9,242.7,Rs. 48.36,
18-Sep-09,Equity,6074.9,3411.7,2663.1,555.2,Rs. 47.97,
22-Sep-09,Equity,4504.4,2634.7,1869.8,388.1,Rs. 48.18,
23-Sep-09,Equity,3208.4,1704.9,1503.5,312.1,Rs. 48.17,
24-Sep-09,Equity,4311.1,2478.5,1832.7,382.1,Rs. 47.96,
25-Sep-09,Equity,5711.2,4389.1,1322.1,274.9,Rs. 48.10,
29-Sep-09,Equity,5440.3,2128.4,3311.9,690.3,Rs. 47.98,
30-Sep-09,Equity,3702.9,2600.3,1102.5,229.5,Rs. 48.04,
01-Oct-09,Equity,4687.9,3179,1508.9,314.1,Rs. 48.04,
05-Oct-09,Equity,4632.5,3260.4,1372.1,286.7,Rs. 47.86,
06-Oct-09,Equity,3709.6,3947.1,-237.4,-50,Rs. 47.53,
07-Oct-09,Equity,4178.3,4146.9,31.4,6.7,Rs. 47.16,
08-Oct-09,Equity,4071.7,3298.5,773.1,165.1,Rs. 46.82,
09-Oct-09,Equity,4000.6,4362.5,-361.9,-78.2,Rs. 46.28,
12-Oct-09,Equity,3282.4,3031.8,250.7,53.9,Rs. 46.50,
14-Oct-09,Equity,3058.8,2059.9,999,214.5,Rs. 46.58,
15-Oct-09,Equity,4268.4,2685.9,1582.5,342.8,Rs. 46.16,
16-Oct-09,Equity,3924.2,2961.1,963.1,209.8,Rs. 45.91,
20-Oct-09,Equity,3861.6,2664.9,1196.7,258.6,Rs. 46.27,
21-Oct-09,Equity,4478.3,2708.3,1770,384.4,Rs. 46.04,
22-Oct-09,Equity,2758.3,3149.9,-391.7,-84.3,Rs. 46.44,
23-Oct-09,Equity,2682.5,2978.3,-295.7,-63.4,Rs. 46.66,
26-Oct-09,Equity,2942.4,2991.1,-48.8,-10.5,Rs. 46.45,
27-Oct-09,Equity,2147.9,1956.9,191,41,Rs. 46.58,
28-Oct-09,Equity,4989.8,3648.8,1341,286.4,Rs. 46.83,
29-Oct-09,Equity,3035.8,3008.1,27.7,5.9,Rs. 47.15,
30-Oct-09,Equity,3418.9,5013.5,-1594.6,-335.6,Rs. 47.52,
03-Nov-09,Equity,4072.5,3336.8,735.7,156.7,Rs. 46.96,
04-Nov-09,Equity,2188.1,2488.9,-300.8,-63.9,Rs. 47.04,
05-Nov-09,Equity,3395.2,3381.4,13.7,2.9,Rs. 47.13,
06-Nov-09,Equity,2035.5,1767.9,267.6,56.8,Rs. 47.13,
09-Nov-09,Equity,3428,2732,696.1,148.7,Rs. 46.82,
10-Nov-09,Equity,2280.2,1631,649.2,139.4,Rs. 46.58,
11-Nov-09,Equity,3035.4,2606.8,428.6,92.1,Rs. 46.53,
12-Nov-09,Equity,3087.1,2114.3,972.7,208.9,Rs. 46.57,
13-Nov-09,Equity,2517.4,2366,151.3,32.5,Rs. 46.50,
16-Nov-09,Equity,2271.9,1600.1,671.8,144.5,Rs. 46.50,
17-Nov-09,Equity,2505.9,1826.5,679.3,147.4,Rs. 46.09,
18-Nov-09,Equity,2379.3,1785.6,593.7,128.4,Rs. 46.25,
19-Nov-09,Equity,2586,2063.7,522.4,112.9,Rs. 46.26,
20-Nov-09,Equity,2083.5,2417.8,-334.3,-72,Rs. 46.41,
23-Nov-09,Equity,2291.7,2417.3,-125.6,-27,Rs. 46.58,
24-Nov-09,Equity,1951.3,2019.3,-68,-14.6,Rs. 46.49,
25-Nov-09,Equity,2342.7,2040,302.7,65,Rs. 46.60,
26-Nov-09,Equity,2255.3,2190.1,65.1,14.1,Rs. 46.34,
27-Nov-09,Equity,2935.2,2629.1,306.1,66.1,Rs. 46.27,
30-Nov-09,Equity,1420.8,2151.1,-730.3,-156,Rs. 46.81,
