date,total_below_200dma,total_stocks,pct_below_200dma
04-01-2016,305,1119,27.26
05-01-2016,290,1120,25.89
06-01-2016,289,1120,25.8
07-01-2016,344,1120,30.71
08-01-2016,322,1121,28.72
11-01-2016,334,1121,29.79
12-01-2016,358,1121,31.94
13-01-2016,407,1121,36.31
14-01-2016,447,1121,39.88
15-01-2016,536,1121,47.81
18-01-2016,650,1121,57.98
19-01-2016,615,1125,54.67
20-01-2016,686,1125,60.98
21-01-2016,680,1125,60.44
22-01-2016,598,1126,53.11
25-01-2016,580,1126,51.51
27-01-2016,574,1126,50.98
28-01-2016,578,1127,51.29
29-01-2016,546,1127,48.45
01-02-2016,536,1127,47.56
02-02-2016,580,1127,51.46
03-02-2016,632,1127,56.08
04-02-2016,647,1127,57.41
05-02-2016,610,1127,54.13
08-02-2016,625,1127,55.46
09-02-2016,649,1127,57.59
10-02-2016,695,1127,61.67
11-02-2016,826,1127,73.29
12-02-2016,846,1127,75.07
15-02-2016,771,1127,68.41
16-02-2016,819,1128,72.61
17-02-2016,831,1129,73.6
18-02-2016,812,1129,71.92
19-02-2016,807,1129,71.48
22-02-2016,795,1130,70.35
23-02-2016,829,1130,73.36
24-02-2016,853,1132,75.35
25-02-2016,868,1132,76.68
26-02-2016,885,1132,78.18
29-02-2016,897,1132,79.24
01-03-2016,840,1133,74.14
02-03-2016,806,1133,71.14
03-03-2016,773,1133,68.23
04-03-2016,761,1133,67.17
08-03-2016,746,1134,65.78
09-03-2016,742,1136,65.32
10-03-2016,742,1136,65.32
11-03-2016,746,1136,65.67
14-03-2016,735,1137,64.64
15-03-2016,752,1138,66.08
16-03-2016,752,1138,66.08
17-03-2016,754,1138,66.26
18-03-2016,745,1138,65.47
21-03-2016,720,1138,63.27
22-03-2016,704,1138,61.86
23-03-2016,692,1138,60.81
28-03-2016,730,1138,64.15
29-03-2016,736,1138,64.67
30-03-2016,680,1138,59.75
31-03-2016,689,1138,60.54
01-04-2016,664,1138,58.35
04-04-2016,624,1138,54.83
05-04-2016,662,1138,58.17
06-04-2016,622,1138,54.66
07-04-2016,635,1138,55.8
08-04-2016,613,1138,53.87
11-04-2016,590,1138,51.85
12-04-2016,567,1138,49.82
13-04-2016,522,1138,45.87
18-04-2016,507,1138,44.55
20-04-2016,478,1138,42
21-04-2016,484,1138,42.53
22-04-2016,481,1138,42.27
25-04-2016,508,1139,44.6
26-04-2016,485,1139,42.58
27-04-2016,471,1139,41.35
28-04-2016,506,1139,44.42
29-04-2016,508,1139,44.6
02-05-2016,507,1139,44.51
03-05-2016,508,1139,44.6
04-05-2016,546,1139,47.94
05-05-2016,547,1139,48.02
06-05-2016,557,1139,48.9
09-05-2016,520,1139,45.65
10-05-2016,516,1139,45.3
11-05-2016,521,1139,45.74
12-05-2016,488,1139,42.84
13-05-2016,507,1139,44.51
16-05-2016,491,1139,43.11
17-05-2016,486,1139,42.67
18-05-2016,475,1139,41.7
19-05-2016,498,1140,43.68
20-05-2016,508,1140,44.56
23-05-2016,544,1142,47.64
24-05-2016,567,1142,49.65
25-05-2016,538,1142,47.11
26-05-2016,515,1142,45.1
27-05-2016,513,1142,44.92
30-05-2016,506,1142,44.31
31-05-2016,531,1142,46.5
01-06-2016,510,1142,44.66
02-06-2016,492,1142,43.08
03-06-2016,512,1142,44.83
06-06-2016,512,1143,44.79
07-06-2016,485,1143,42.43
08-06-2016,454,1143,39.72
09-06-2016,463,1145,40.44
10-06-2016,459,1145,40.09
13-06-2016,462,1145,40.35
14-06-2016,444,1146,38.74
15-06-2016,417,1146,36.39
16-06-2016,427,1146,37.26
17-06-2016,422,1148,36.76
20-06-2016,411,1148,35.8
21-06-2016,411,1150,35.74
22-06-2016,414,1151,35.97
23-06-2016,418,1151,36.32
24-06-2016,476,1151,41.36
27-06-2016,445,1151,38.66
28-06-2016,410,1151,35.62
29-06-2016,379,1152,32.9
30-06-2016,348,1152,30.21
01-07-2016,330,1152,28.65
04-07-2016,311,1152,27
05-07-2016,303,1153,26.28
07-07-2016,305,1154,26.43
08-07-2016,311,1154,26.95
11-07-2016,296,1154,25.65
12-07-2016,305,1155,26.41
13-07-2016,313,1156,27.08
14-07-2016,306,1156,26.47
15-07-2016,318,1156,27.51
18-07-2016,330,1156,28.55
19-07-2016,332,1156,28.72
20-07-2016,312,1156,26.99
21-07-2016,320,1156,27.68
22-07-2016,310,1156,26.82
25-07-2016,294,1156,25.43
26-07-2016,309,1156,26.73
27-07-2016,312,1156,26.99
28-07-2016,309,1156,26.73
29-07-2016,324,1156,28.03
01-08-2016,334,1156,28.89
02-08-2016,352,1156,30.45
03-08-2016,376,1156,32.53
04-08-2016,375,1157,32.41
05-08-2016,348,1157,30.08
08-08-2016,340,1157,29.39
09-08-2016,340,1157,29.39
10-08-2016,375,1157,32.41
11-08-2016,376,1157,32.5
12-08-2016,379,1157,32.76
16-08-2016,408,1157,35.26
17-08-2016,398,1157,34.4
18-08-2016,379,1157,32.76
19-08-2016,363,1157,31.37
22-08-2016,360,1157,31.11
23-08-2016,373,1157,32.24
24-08-2016,355,1158,30.66
25-08-2016,353,1158,30.48
26-08-2016,368,1158,31.78
29-08-2016,378,1158,32.64
30-08-2016,362,1159,31.23
31-08-2016,370,1159,31.92
01-09-2016,378,1160,32.59
02-09-2016,357,1160,30.78
06-09-2016,342,1161,29.46
07-09-2016,349,1161,30.06
08-09-2016,333,1161,28.68
09-09-2016,335,1161,28.85
12-09-2016,371,1161,31.96
14-09-2016,360,1161,31.01
15-09-2016,341,1161,29.37
16-09-2016,352,1161,30.32
19-09-2016,333,1161,28.68
20-09-2016,338,1161,29.11
21-09-2016,327,1163,28.12
22-09-2016,312,1164,26.8
23-09-2016,320,1164,27.49
26-09-2016,333,1164,28.61
27-09-2016,328,1165,28.15
28-09-2016,314,1165,26.95
29-09-2016,438,1165,37.6
30-09-2016,387,1165,33.22
03-10-2016,326,1166,27.96
04-10-2016,314,1166,26.93
05-10-2016,292,1166,25.04
06-10-2016,293,1166,25.13
07-10-2016,284,1167,24.34
10-10-2016,274,1167,23.48
13-10-2016,306,1167,26.22
14-10-2016,287,1167,24.59
17-10-2016,295,1169,25.24
18-10-2016,256,1169,21.9
19-10-2016,251,1169,21.47
20-10-2016,233,1169,19.93
21-10-2016,227,1169,19.42
24-10-2016,217,1169,18.56
25-10-2016,211,1169,18.05
26-10-2016,215,1169,18.39
27-10-2016,227,1169,19.42
28-10-2016,225,1170,19.23
01-11-2016,210,1170,17.95
02-11-2016,240,1170,20.51
03-11-2016,247,1170,21.11
04-11-2016,298,1170,25.47
07-11-2016,274,1170,23.42
08-11-2016,278,1170,23.76
09-11-2016,348,1170,29.74
10-11-2016,297,1170,25.38
11-11-2016,381,1170,32.56
15-11-2016,522,1170,44.62
16-11-2016,517,1170,44.19
17-11-2016,557,1170,47.61
18-11-2016,556,1170,47.52
21-11-2016,654,1170,55.9
22-11-2016,621,1170,53.08
23-11-2016,557,1170,47.61
24-11-2016,549,1170,46.92
25-11-2016,497,1170,42.48
28-11-2016,477,1170,40.77
29-11-2016,452,1170,38.63
30-11-2016,418,1170,35.73
01-12-2016,445,1171,38
02-12-2016,487,1171,41.59
05-12-2016,469,1171,40.05
06-12-2016,467,1171,39.88
07-12-2016,474,1172,40.44
08-12-2016,443,1172,37.8
09-12-2016,427,1172,36.43
12-12-2016,449,1172,38.31
13-12-2016,454,1173,38.7
14-12-2016,471,1173,40.15
15-12-2016,472,1173,40.24
16-12-2016,489,1173,41.69
19-12-2016,492,1173,41.94
20-12-2016,511,1174,43.53
21-12-2016,520,1174,44.29
22-12-2016,556,1174,47.36
23-12-2016,558,1174,47.53
26-12-2016,632,1178,53.65
27-12-2016,597,1178,50.68
28-12-2016,575,1178,48.81
29-12-2016,552,1178,46.86
30-12-2016,529,1178,44.91
02-01-2017,494,1178,41.94
03-01-2017,471,1178,39.98
04-01-2017,454,1179,38.51
05-01-2017,422,1179,35.79
06-01-2017,423,1179,35.88
09-01-2017,421,1179,35.71
10-01-2017,409,1179,34.69
11-01-2017,389,1179,32.99
12-01-2017,392,1179,33.25
13-01-2017,394,1179,33.42
16-01-2017,387,1179,32.82
17-01-2017,379,1179,32.15
18-01-2017,372,1180,31.53
19-01-2017,359,1182,30.37
20-01-2017,398,1183,33.64
23-01-2017,391,1183,33.05
24-01-2017,364,1183,30.77
25-01-2017,351,1183,29.67
27-01-2017,341,1183,28.83
30-01-2017,341,1183,28.83
31-01-2017,371,1183,31.36
01-02-2017,338,1184,28.55
02-02-2017,328,1184,27.7
03-02-2017,304,1184,25.68
06-02-2017,275,1184,23.23
07-02-2017,293,1184,24.75
08-02-2017,284,1184,23.99
09-02-2017,282,1184,23.82
10-02-2017,295,1184,24.92
13-02-2017,321,1184,27.11
14-02-2017,343,1184,28.97
15-02-2017,407,1184,34.38
16-02-2017,386,1184,32.6
17-02-2017,372,1184,31.42
20-02-2017,346,1184,29.22
21-02-2017,333,1184,28.12
22-02-2017,347,1184,29.31
23-02-2017,351,1185,29.62
27-02-2017,370,1185,31.22
28-02-2017,353,1185,29.79
01-03-2017,337,1185,28.44
02-03-2017,369,1186,31.11
03-03-2017,367,1186,30.94
06-03-2017,356,1186,30.02
07-03-2017,362,1186,30.52
08-03-2017,376,1187,31.68
09-03-2017,388,1187,32.69
10-03-2017,384,1187,32.35
14-03-2017,373,1187,31.42
15-03-2017,370,1187,31.17
16-03-2017,344,1187,28.98
17-03-2017,338,1187,28.48
20-03-2017,343,1187,28.9
21-03-2017,349,1187,29.4
22-03-2017,371,1187,31.26
23-03-2017,348,1187,29.32
24-03-2017,339,1187,28.56
27-03-2017,348,1187,29.32
28-03-2017,348,1187,29.32
29-03-2017,339,1187,28.56
30-03-2017,329,1188,27.69
31-03-2017,314,1188,26.43
03-04-2017,271,1188,22.81
05-04-2017,240,1191,20.15
06-04-2017,241,1192,20.22
07-04-2017,251,1192,21.06
10-04-2017,240,1193,20.12
11-04-2017,229,1193,19.2
12-04-2017,238,1193,19.95
13-04-2017,237,1193,19.87
17-04-2017,231,1193,19.36
18-04-2017,246,1194,20.6
19-04-2017,245,1194,20.52
20-04-2017,215,1194,18.01
21-04-2017,216,1195,18.08
24-04-2017,212,1195,17.74
25-04-2017,205,1199,17.1
26-04-2017,220,1200,18.33
27-04-2017,220,1200,18.33
28-04-2017,223,1202,18.55
02-05-2017,223,1202,18.55
03-05-2017,231,1204,19.19
04-05-2017,234,1205,19.42
05-05-2017,257,1207,21.29
08-05-2017,249,1208,20.61
09-05-2017,232,1208,19.21
10-05-2017,223,1209,18.44
11-05-2017,226,1209,18.69
12-05-2017,235,1209,19.44
15-05-2017,232,1210,19.17
16-05-2017,234,1210,19.34
17-05-2017,233,1210,19.26
18-05-2017,269,1210,22.23
19-05-2017,289,1210,23.88
22-05-2017,314,1210,25.95
23-05-2017,370,1210,30.58
24-05-2017,432,1211,35.67
25-05-2017,388,1212,32.01
26-05-2017,352,1212,29.04
29-05-2017,395,1212,32.59
30-05-2017,396,1212,32.67
31-05-2017,393,1212,32.43
01-06-2017,390,1212,32.18
02-06-2017,373,1212,30.78
05-06-2017,367,1213,30.26
06-06-2017,390,1214,32.13
07-06-2017,381,1214,31.38
08-06-2017,377,1214,31.05
09-06-2017,366,1214,30.15
12-06-2017,388,1214,31.96
13-06-2017,379,1214,31.22
14-06-2017,378,1214,31.14
15-06-2017,369,1214,30.4
16-06-2017,354,1214,29.16
19-06-2017,355,1214,29.24
20-06-2017,357,1214,29.41
21-06-2017,366,1215,30.12
22-06-2017,370,1216,30.43
23-06-2017,404,1216,33.22
27-06-2017,455,1217,37.39
28-06-2017,448,1217,36.81
29-06-2017,431,1218,35.39
30-06-2017,428,1218,35.14
03-07-2017,400,1218,32.84
04-07-2017,399,1219,32.73
05-07-2017,380,1219,31.17
06-07-2017,357,1221,29.24
07-07-2017,352,1222,28.81
10-07-2017,343,1222,28.07
11-07-2017,359,1222,29.38
12-07-2017,340,1222,27.82
13-07-2017,335,1222,27.41
14-07-2017,345,1223,28.21
17-07-2017,350,1224,28.59
18-07-2017,368,1224,30.07
19-07-2017,346,1224,28.27
20-07-2017,333,1226,27.16
21-07-2017,332,1226,27.08
24-07-2017,334,1226,27.24
25-07-2017,340,1227,27.71
26-07-2017,326,1227,26.57
27-07-2017,352,1227,28.69
28-07-2017,345,1227,28.12
31-07-2017,356,1227,29.01
01-08-2017,353,1227,28.77
02-08-2017,362,1228,29.48
03-08-2017,394,1228,32.08
04-08-2017,404,1228,32.9
07-08-2017,377,1229,30.68
08-08-2017,419,1229,34.09
09-08-2017,461,1229,37.51
10-08-2017,563,1229,45.81
11-08-2017,583,1229,47.44
14-08-2017,523,1229,42.55
16-08-2017,496,1230,40.33
17-08-2017,475,1230,38.62
18-08-2017,498,1230,40.49
21-08-2017,522,1231,42.4
22-08-2017,536,1231,43.54
23-08-2017,514,1231,41.75
24-08-2017,501,1232,40.67
28-08-2017,480,1233,38.93
29-08-2017,498,1233,40.39
30-08-2017,470,1233,38.12
31-08-2017,452,1233,36.66
01-09-2017,427,1233,34.63
04-09-2017,453,1233,36.74
05-09-2017,438,1233,35.52
06-09-2017,423,1233,34.31
07-09-2017,414,1233,33.58
08-09-2017,415,1235,33.6
11-09-2017,412,1235,33.36
12-09-2017,394,1235,31.9
13-09-2017,416,1235,33.68
14-09-2017,404,1235,32.71
15-09-2017,402,1235,32.55
18-09-2017,385,1236,31.15
19-09-2017,387,1236,31.31
20-09-2017,381,1236,30.83
21-09-2017,390,1236,31.55
22-09-2017,462,1236,37.38
25-09-2017,505,1237,40.82
26-09-2017,484,1237,39.13
27-09-2017,557,1237,45.03
28-09-2017,538,1238,43.46
29-09-2017,514,1238,41.52
03-10-2017,505,1239,40.76
04-10-2017,494,1240,39.84
05-10-2017,477,1240,38.47
06-10-2017,450,1241,36.26
09-10-2017,438,1241,35.29
10-10-2017,429,1241,34.57
11-10-2017,444,1241,35.78
12-10-2017,435,1241,35.05
13-10-2017,430,1241,34.65
16-10-2017,427,1241,34.41
17-10-2017,423,1241,34.09
18-10-2017,421,1242,33.9
19-10-2017,413,1243,33.23
23-10-2017,407,1243,32.74
24-10-2017,397,1243,31.94
25-10-2017,379,1243,30.49
26-10-2017,375,1244,30.14
27-10-2017,363,1244,29.18
30-10-2017,351,1244,28.22
31-10-2017,349,1244,28.05
01-11-2017,335,1244,26.93
02-11-2017,320,1244,25.72
03-11-2017,307,1244,24.68
06-11-2017,299,1245,24.02
07-11-2017,335,1245,26.91
08-11-2017,366,1245,29.4
09-11-2017,354,1245,28.43
10-11-2017,360,1245,28.92
13-11-2017,378,1245,30.36
14-11-2017,394,1245,31.65
15-11-2017,440,1245,35.34
16-11-2017,411,1245,33.01
17-11-2017,403,1246,32.34
20-11-2017,374,1246,30.02
21-11-2017,361,1246,28.97
22-11-2017,369,1246,29.61
23-11-2017,354,1247,28.39
24-11-2017,340,1247,27.27
27-11-2017,322,1247,25.82
28-11-2017,318,1247,25.5
29-11-2017,318,1247,25.5
30-11-2017,339,1247,27.19
01-12-2017,344,1247,27.59
04-12-2017,360,1247,28.87
05-12-2017,371,1247,29.75
06-12-2017,390,1247,31.28
07-12-2017,359,1247,28.79
08-12-2017,338,1247,27.11
11-12-2017,334,1247,26.78
12-12-2017,343,1247,27.51
13-12-2017,361,1247,28.95
14-12-2017,369,1248,29.57
15-12-2017,354,1249,28.34
18-12-2017,351,1249,28.1
19-12-2017,315,1249,25.22
20-12-2017,300,1249,24.02
21-12-2017,270,1249,21.62
22-12-2017,259,1249,20.74
26-12-2017,258,1249,20.66
27-12-2017,241,1249,19.3
28-12-2017,243,1249,19.46
29-12-2017,240,1249,19.22
01-01-2018,233,1260,18.49
02-01-2018,237,1266,18.72
03-01-2018,225,1267,17.76
04-01-2018,210,1267,16.57
05-01-2018,189,1270,14.88
08-01-2018,176,1271,13.85
09-01-2018,170,1273,13.35
10-01-2018,174,1273,13.67
11-01-2018,175,1273,13.75
12-01-2018,170,1274,13.34
15-01-2018,167,1277,13.08
16-01-2018,209,1277,16.37
17-01-2018,209,1278,16.35
18-01-2018,250,1279,19.55
19-01-2018,249,1281,19.44
22-01-2018,239,1281,18.66
23-01-2018,252,1281,19.67
24-01-2018,269,1283,20.97
25-01-2018,281,1283,21.9
29-01-2018,319,1283,24.86
30-01-2018,359,1283,27.98
31-01-2018,374,1283,29.15
01-02-2018,374,1284,29.13
02-02-2018,515,1284,40.11
05-02-2018,536,1284,41.74
06-02-2018,619,1285,48.17
07-02-2018,548,1285,42.65
08-02-2018,474,1285,36.89
09-02-2018,475,1285,36.96
12-02-2018,420,1285,32.68
14-02-2018,416,1286,32.35
15-02-2018,461,1286,35.85
16-02-2018,508,1286,39.5
19-02-2018,554,1286,43.08
20-02-2018,560,1286,43.55
21-02-2018,577,1286,44.87
22-02-2018,588,1287,45.69
23-02-2018,545,1288,42.31
26-02-2018,524,1288,40.68
27-02-2018,541,1288,42
28-02-2018,563,1288,43.71
01-03-2018,565,1288,43.87
05-03-2018,622,1288,48.29
06-03-2018,659,1288,51.16
07-03-2018,715,1289,55.47
08-03-2018,720,1289,55.86
09-03-2018,732,1289,56.79
12-03-2018,714,1289,55.39
13-03-2018,706,1289,54.77
14-03-2018,700,1289,54.31
15-03-2018,681,1290,52.79
16-03-2018,715,1290,55.43
19-03-2018,774,1290,60
20-03-2018,780,1290,60.47
21-03-2018,774,1290,60
22-03-2018,805,1290,62.4
23-03-2018,855,1290,66.28
26-03-2018,835,1290,64.73
27-03-2018,817,1290,63.33
28-03-2018,824,1290,63.88
02-04-2018,776,1290,60.16
03-04-2018,732,1290,56.74
04-04-2018,739,1290,57.29
05-04-2018,673,1290,52.17
06-04-2018,663,1290,51.4
09-04-2018,648,1291,50.19
10-04-2018,643,1291,49.81
11-04-2018,647,1291,50.12
12-04-2018,657,1291,50.89
13-04-2018,649,1291,50.27
16-04-2018,647,1292,50.08
17-04-2018,635,1292,49.15
18-04-2018,641,1292,49.61
19-04-2018,622,1294,48.07
20-04-2018,637,1294,49.23
23-04-2018,630,1295,48.65
24-04-2018,644,1295,49.73
25-04-2018,674,1295,52.05
26-04-2018,675,1295,52.12
27-04-2018,659,1295,50.89
30-04-2018,649,1296,50.08
02-05-2018,691,1296,53.32
03-05-2018,713,1298,54.93
04-05-2018,732,1298,56.39
07-05-2018,723,1298,55.7
08-05-2018,721,1299,55.5
09-05-2018,733,1300,56.38
10-05-2018,768,1301,59.03
11-05-2018,781,1301,60.03
14-05-2018,795,1303,61.01
15-05-2018,818,1306,62.63
16-05-2018,832,1306,63.71
17-05-2018,819,1311,62.47
18-05-2018,852,1312,64.94
21-05-2018,895,1314,68.11
22-05-2018,878,1314,66.82
23-05-2018,892,1315,67.83
24-05-2018,906,1317,68.79
25-05-2018,881,1317,66.89
28-05-2018,864,1317,65.6
29-05-2018,867,1319,65.73
30-05-2018,867,1319,65.73
31-05-2018,885,1320,67.05
01-06-2018,922,1321,69.8
04-06-2018,980,1321,74.19
05-06-2018,1031,1321,78.05
06-06-2018,1008,1321,76.31
07-06-2018,963,1321,72.9
08-06-2018,945,1321,71.54
11-06-2018,949,1322,71.79
12-06-2018,934,1323,70.6
13-06-2018,942,1324,71.15
14-06-2018,945,1324,71.37
15-06-2018,950,1324,71.75
18-06-2018,969,1324,73.19
19-06-2018,989,1324,74.7
20-06-2018,987,1325,74.49
21-06-2018,1008,1325,76.08
22-06-2018,1005,1326,75.79
25-06-2018,1028,1326,77.53
26-06-2018,1041,1326,78.51
27-06-2018,1077,1326,81.22
28-06-2018,1102,1327,83.04
29-06-2018,1074,1327,80.93
02-07-2018,1086,1327,81.84
03-07-2018,1074,1327,80.93
04-07-2018,1069,1327,80.56
05-07-2018,1079,1329,81.19
06-07-2018,1079,1329,81.19
09-07-2018,1054,1329,79.31
10-07-2018,1040,1331,78.14
11-07-2018,1047,1332,78.6
12-07-2018,1051,1333,78.84
13-07-2018,1066,1333,79.97
16-07-2018,1097,1335,82.17
17-07-2018,1090,1335,81.65
18-07-2018,1109,1335,83.07
19-07-2018,1122,1336,83.98
20-07-2018,1121,1337,83.84
23-07-2018,1110,1338,82.96
24-07-2018,1089,1341,81.21
25-07-2018,1079,1342,80.4
26-07-2018,1075,1342,80.1
27-07-2018,1063,1342,79.21
30-07-2018,1052,1345,78.22
31-07-2018,1048,1346,77.86
01-08-2018,1042,1347,77.36
02-08-2018,1049,1348,77.82
03-08-2018,1027,1349,76.13
06-08-2018,1021,1349,75.69
07-08-2018,1019,1351,75.43
08-08-2018,1025,1351,75.87
09-08-2018,1023,1352,75.67
10-08-2018,1034,1352,76.48
13-08-2018,1053,1352,77.88
14-08-2018,1041,1352,77
16-08-2018,1049,1352,77.59
17-08-2018,1036,1352,76.63
20-08-2018,1022,1353,75.54
21-08-2018,1019,1353,75.31
23-08-2018,1019,1354,75.26
24-08-2018,1018,1355,75.13
27-08-2018,1011,1355,74.61
28-08-2018,1006,1355,74.24
29-08-2018,1008,1356,74.34
30-08-2018,986,1357,72.66
31-08-2018,978,1358,72.02
03-09-2018,975,1358,71.8
04-09-2018,1015,1359,74.69
05-09-2018,1026,1360,75.44
06-09-2018,1004,1360,73.82
07-09-2018,981,1360,72.13
10-09-2018,997,1360,73.31
11-09-2018,1038,1360,76.32
12-09-2018,1032,1361,75.83
14-09-2018,1002,1361,73.62
17-09-2018,990,1361,72.74
18-09-2018,1019,1361,74.87
19-09-2018,1028,1361,75.53
21-09-2018,1072,1362,78.71
24-09-2018,1110,1362,81.5
25-09-2018,1115,1362,81.86
26-09-2018,1119,1362,82.16
27-09-2018,1136,1362,83.41
28-09-2018,1176,1363,86.28
01-10-2018,1178,1365,86.3
03-10-2018,1173,1366,85.87
04-10-2018,1201,1366,87.92
05-10-2018,1221,1366,89.39
08-10-2018,1231,1367,90.05
09-10-2018,1239,1367,90.64
10-10-2018,1196,1367,87.49
11-10-2018,1220,1367,89.25
12-10-2018,1184,1368,86.55
15-10-2018,1173,1368,85.75
16-10-2018,1147,1369,83.78
17-10-2018,1169,1369,85.39
19-10-2018,1182,1369,86.34
22-10-2018,1192,1370,87.01
23-10-2018,1212,1370,88.47
24-10-2018,1210,1370,88.32
25-10-2018,1212,1371,88.4
26-10-2018,1215,1372,88.56
29-10-2018,1189,1372,86.66
30-10-2018,1179,1372,85.93
31-10-2018,1170,1372,85.28
01-11-2018,1160,1372,84.55
02-11-2018,1153,1373,83.98
05-11-2018,1147,1374,83.48
06-11-2018,1147,1374,83.48
07-11-2018,1126,1374,81.95
09-11-2018,1120,1374,81.51
12-11-2018,1123,1375,81.67
13-11-2018,1117,1375,81.24
14-11-2018,1109,1376,80.6
15-11-2018,1106,1376,80.38
16-11-2018,1113,1376,80.89
19-11-2018,1113,1376,80.89
20-11-2018,1122,1377,81.48
21-11-2018,1118,1378,81.13
22-11-2018,1127,1379,81.73
26-11-2018,1133,1379,82.16
27-11-2018,1125,1379,81.58
28-11-2018,1128,1379,81.8
29-11-2018,1121,1379,81.29
30-11-2018,1104,1379,80.06
03-12-2018,1097,1380,79.49
04-12-2018,1101,1380,79.78
05-12-2018,1120,1380,81.16
06-12-2018,1142,1380,82.75
07-12-2018,1146,1381,82.98
10-12-2018,1167,1381,84.5
11-12-2018,1149,1382,83.14
12-12-2018,1107,1382,80.1
13-12-2018,1093,1382,79.09
14-12-2018,1097,1383,79.32
17-12-2018,1088,1383,78.67
18-12-2018,1071,1385,77.33
19-12-2018,1059,1386,76.41
20-12-2018,1049,1386,75.69
21-12-2018,1067,1386,76.98
24-12-2018,1091,1387,78.66
26-12-2018,1089,1387,78.51
27-12-2018,1080,1387,77.87
28-12-2018,1057,1387,76.21
31-12-2018,1041,1388,75
01-01-2019,1036,1389,74.59
02-01-2019,1050,1389,75.59
03-01-2019,1072,1389,77.18
04-01-2019,1063,1391,76.42
07-01-2019,1062,1391,76.35
08-01-2019,1063,1391,76.42
09-01-2019,1066,1391,76.64
10-01-2019,1066,1391,76.64
11-01-2019,1068,1392,76.72
14-01-2019,1075,1394,77.12
15-01-2019,1054,1394,75.61
16-01-2019,1049,1395,75.2
17-01-2019,1057,1395,75.77
18-01-2019,1074,1397,76.88
21-01-2019,1083,1397,77.52
22-01-2019,1096,1399,78.34
23-01-2019,1100,1400,78.57
24-01-2019,1109,1400,79.21
25-01-2019,1139,1401,81.3
28-01-2019,1174,1401,83.8
29-01-2019,1166,1401,83.23
30-01-2019,1168,1401,83.37
31-01-2019,1156,1403,82.39
01-02-2019,1153,1404,82.12
04-02-2019,1168,1404,83.19
05-02-2019,1174,1405,83.56
06-02-2019,1168,1405,83.13
07-02-2019,1157,1405,82.35
08-02-2019,1168,1405,83.13
11-02-2019,1185,1405,84.34
12-02-2019,1191,1407,84.65
14-02-2019,1199,1409,85.1
15-02-2019,1220,1409,86.59
18-02-2019,1218,1409,86.44
19-02-2019,1206,1409,85.59
20-02-2019,1206,1409,85.59
21-02-2019,1192,1410,84.54
22-02-2019,1183,1410,83.9
25-02-2019,1170,1411,82.92
26-02-2019,1169,1411,82.85
27-02-2019,1163,1412,82.37
28-02-2019,1141,1412,80.81
01-03-2019,1112,1413,78.7
05-03-2019,1063,1414,75.18
06-03-2019,1029,1414,72.77
07-03-2019,1023,1414,72.35
08-03-2019,1033,1414,73.06
11-03-2019,979,1415,69.19
12-03-2019,933,1415,65.94
13-03-2019,945,1415,66.78
14-03-2019,944,1415,66.71
15-03-2019,967,1417,68.24
18-03-2019,971,1417,68.53
19-03-2019,952,1418,67.14
20-03-2019,967,1418,68.19
22-03-2019,985,1419,69.42
25-03-2019,1019,1419,71.81
26-03-2019,1000,1419,70.47
27-03-2019,975,1419,68.71
28-03-2019,950,1419,66.95
01-04-2019,890,1419,62.72
02-04-2019,906,1419,63.85
03-04-2019,914,1419,64.41
04-04-2019,920,1419,64.83
05-04-2019,893,1420,62.89
08-04-2019,911,1420,64.15
09-04-2019,910,1420,64.08
10-04-2019,918,1422,64.56
11-04-2019,917,1422,64.49
12-04-2019,896,1424,62.92
15-04-2019,874,1424,61.38
16-04-2019,875,1424,61.45
18-04-2019,900,1424,63.2
22-04-2019,939,1424,65.94
23-04-2019,948,1426,66.48
24-04-2019,935,1428,65.48
25-04-2019,927,1428,64.92
26-04-2019,939,1429,65.71
30-04-2019,982,1430,68.67
02-05-2019,978,1432,68.3
03-05-2019,992,1433,69.23
06-05-2019,1012,1435,70.52
07-05-2019,1024,1436,71.31
08-05-2019,1054,1436,73.4
09-05-2019,1069,1436,74.44
10-05-2019,1072,1436,74.65
13-05-2019,1112,1437,77.38
14-05-2019,1113,1437,77.45
15-05-2019,1111,1437,77.31
16-05-2019,1118,1437,77.8
17-05-2019,1100,1437,76.55
20-05-2019,1008,1437,70.15
21-05-2019,1033,1437,71.89
22-05-2019,1024,1437,71.26
23-05-2019,1022,1438,71.07
24-05-2019,950,1438,66.06
27-05-2019,870,1439,60.46
28-05-2019,864,1439,60.04
29-05-2019,873,1439,60.67
30-05-2019,868,1439,60.32
31-05-2019,899,1439,62.47
03-06-2019,897,1439,62.33
04-06-2019,894,1440,62.08
06-06-2019,929,1440,64.51
07-06-2019,948,1440,65.83
10-06-2019,948,1441,65.79
11-06-2019,958,1441,66.48
12-06-2019,963,1441,66.83
13-06-2019,976,1441,67.73
14-06-2019,989,1441,68.63
17-06-2019,1028,1441,71.34
18-06-2019,1042,1441,72.31
19-06-2019,1067,1441,74.05
20-06-2019,1055,1442,73.16
21-06-2019,1049,1442,72.75
24-06-2019,1046,1442,72.54
25-06-2019,1038,1442,71.98
26-06-2019,1019,1443,70.62
27-06-2019,1009,1443,69.92
28-06-2019,1002,1443,69.44
01-07-2019,996,1443,69.02
02-07-2019,995,1443,68.95
03-07-2019,982,1443,68.05
